lot_area,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,bsmt_unf_sf,heating,central_air,1st_flr_sf,2nd_flr_sf,total_sqr_ft,bedrooms,kitchen_qual,total_rooms,garage_type,car_garage,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,mo_sold,yr_sold,total_bathrooms,remodeled_y/n,total_bsmtfin_sf,finbsmt/gr_liv_area,avg_cs_index_value
12518,Mitchel,1Fam,Single Story,5,7,1968,1968,476,GasA,Y,1008,0,1008,3,Gd,6,Attchd,1,384,144,0,0,0,8,2009,1,N,532,1540,148.55
12461,NoRidge,1Fam,Single Story,8,5,1994,1995,168,GasA,Y,1624,0,1624,2,Gd,5,Attchd,3,757,0,114,192,0,7,2006,3,Y,1456,3080,183.48
46589,NoRidge,1Fam,Two Story,8,7,1994,2005,88,GasA,Y,1686,762,2448,4,Gd,8,Attchd,3,711,517,76,0,0,1,2009,4,Y,1541,3989,148.55
15263,ClearCr,1Fam,Single Story,5,5,1959,1959,656,GasA,Y,1675,0,1675,3,TA,8,Attchd,1,365,0,132,0,0,5,2010,2,N,766,2441,144.67
10984,CollgCr,1Fam,Two Story,7,5,2005,2006,945,GasA,Y,945,864,1809,3,Gd,8,Attchd,2,638,144,54,0,0,5,2006,3,Y,0,1809,183.48
9187,Mitchel,1Fam,Single Story,6,5,1983,1983,748,GasA,Y,1080,0,1080,3,TA,5,Attchd,2,484,120,0,158,0,6,2007,2,N,336,1416,179.94
4500,Mitchel,TwnhsE,Single Story,6,5,1998,1998,36,GasA,Y,1337,0,1337,2,TA,5,Attchd,2,405,0,199,0,0,3,2006,3,N,1201,2538,183.48
10592,Crawfor,1Fam,Two Story,6,7,1923,1996,602,GasA,Y,900,602,1502,3,Gd,7,Detchd,1,180,96,0,112,53,5,2007,2,Y,0,1502,179.94
6000,BrkSide,1Fam,Finished 1 1/2 Story,6,7,1940,1989,460,GasA,Y,1014,658,1672,3,Gd,6,Detchd,1,240,0,11,0,0,3,2008,2,Y,521,2193,164.06
13384,Mitchel,1Fam,Single Story,5,5,1969,1979,641,GasA,Y,1360,0,1360,3,TA,8,Attchd,1,336,160,0,0,0,5,2006,2,Y,463,1823,183.48
6240,BrkSide,1Fam,Finished 1 1/2 Story,5,7,1930,1992,1078,GasA,Y,1128,445,1573,3,TA,8,Detchd,2,360,0,0,0,0,5,2008,2,Y,0,1573,164.06
8400,Sawyer,1Fam,Split Foyer Style,6,5,1966,1966,0,GasA,Y,913,0,913,3,TA,6,Detchd,1,240,0,0,252,0,5,2007,2,N,814,1727,179.94
11050,Mitchel,1Fam,Two Story,7,5,1996,1997,910,GasA,Y,910,910,1820,3,Gd,8,Attchd,3,816,318,32,0,0,9,2008,3,Y,0,1820,164.06
5830,BrkSide,1Fam,Finished 1 1/2 Story,5,6,1950,1997,200,GasA,Y,1030,582,1612,3,TA,7,Detchd,1,363,0,0,0,0,3,2010,2,Y,788,2400,144.67
3242,NridgHt,TwnhsE,Single Story,7,5,2003,2003,405,GasA,Y,1405,0,1405,2,Gd,6,Attchd,2,478,136,36,0,0,3,2007,3,N,1000,2405,179.94
7476,Sawyer,1Fam,Single Story,5,7,1968,1968,228,GasA,Y,1040,0,1040,3,TA,5,Detchd,2,686,188,0,0,0,11,2007,3,N,812,1852,179.94
8795,Gilbert,1Fam,Two Story,7,5,2000,2000,652,GasA,Y,980,1276,2256,4,Gd,8,BuiltIn,2,554,224,54,0,0,4,2009,3,N,300,2556,148.55
7558,Crawfor,1Fam,Finished 1 1/2 Story,6,6,1928,1950,896,GasA,Y,1172,741,1913,3,TA,9,Detchd,2,342,0,0,0,0,3,2009,2,Y,0,1913,148.55
10011,NAmes,1Fam,Single Story,5,6,1957,1996,710,GasA,Y,1236,0,1236,2,Gd,6,Attchd,1,447,0,0,0,0,5,2006,2,Y,360,1596,183.48
11792,Edwards,1Fam,Finished 1 1/2 Story,4,5,1948,1950,744,GasA,N,792,328,1120,2,Fa,5,Detchd,2,480,0,0,0,160,6,2010,1,Y,0,1120,144.67
11512,Edwards,1Fam,Split Level Style,6,7,1959,2006,300,GasA,Y,1357,0,1357,2,Ex,5,Basment,1,312,0,0,0,163,4,2008,2,Y,719,2076,164.06
8730,BrkSide,1Fam,Two Story,6,7,1915,2003,698,GasA,Y,698,698,1396,3,TA,7,Detchd,1,384,0,0,0,259,6,2007,1,Y,0,1396,179.94
10000,Somerst,1Fam,Single Story,8,5,2006,2006,1588,GasA,Y,1588,0,1588,3,Gd,7,Attchd,3,825,144,45,0,0,12,2007,2,N,0,1588,179.94
11625,Mitchel,1Fam,Single Story,5,7,1983,1983,220,GasA,Y,816,0,816,2,TA,4,Attchd,1,264,330,0,0,0,5,2007,2,N,596,1412,179.94
2998,Somerst,TwnhsE,Two Story,6,5,2000,2000,249,GasA,Y,756,756,1512,2,Gd,4,Detchd,2,440,0,32,0,0,8,2009,4,N,507,2019,148.55
8139,Gilbert,1Fam,Two Story,6,5,1995,1996,204,GasA,Y,680,790,1470,3,TA,7,BuiltIn,2,420,192,49,0,0,10,2008,3,Y,476,1946,164.06
12778,NAmes,1Fam,Single Story,5,6,1952,2003,350,GasA,Y,1008,0,1008,2,TA,4,Attchd,1,280,0,154,0,0,1,2006,2,Y,658,1666,183.48
6300,OldTown,1Fam,Unfinished 2 1/2 Story,6,6,1914,2001,742,GasA,Y,742,742,1484,3,TA,9,0,0,0,0,291,134,0,6,2008,2,Y,0,1484,164.06
3600,OldTown,1Fam,Two Story,6,7,1917,2007,624,GasA,Y,664,624,1288,3,Ex,5,Attchd,1,280,0,103,0,0,5,2009,2,Y,0,1288,148.55
7388,NAmes,1Fam,Single Story,5,6,1959,2002,658,GasA,Y,1327,0,1327,3,Gd,7,Detchd,2,624,0,0,0,0,7,2007,2,Y,405,1732,179.94
17400,Mitchel,1Fam,Single Story,5,5,1977,1977,190,GasA,Y,1126,0,1126,3,TA,5,Attchd,2,484,295,41,0,0,5,2006,3,N,936,2062,183.48
9600,NAmes,1Fam,Split Level Style,6,5,1961,1961,618,GasA,Y,1254,0,1254,3,TA,6,Attchd,2,525,0,0,0,168,5,2007,2,N,600,1854,179.94
9000,NAmes,1Fam,Single Story,6,6,1958,1958,160,GasA,Y,1142,0,1142,2,TA,5,Basment,1,384,0,28,64,0,4,2009,1,N,0,1142,148.55
14803,NWAmes,1Fam,Two Story,6,5,1971,1971,409,GasA,Y,1097,896,1993,4,TA,8,Attchd,2,495,0,66,0,0,6,2006,3,N,416,2409,183.48
5700,OldTown,1Fam,Finished 1 1/2 Story,7,7,1926,1950,572,GasA,Y,572,539,1111,2,TA,5,Detchd,1,288,0,0,176,0,9,2008,1,Y,0,1111,164.06
13472,NridgHt,1Fam,Single Story,10,5,2003,2003,2336,GasA,Y,2392,0,2392,3,Ex,8,Attchd,3,968,248,105,0,0,6,2009,2,N,56,2448,148.55
7200,NAmes,1Fam,Single Story,5,7,1950,1950,246,GasA,Y,988,0,988,3,TA,6,Attchd,1,276,0,80,0,0,7,2007,1,N,630,1618,179.94
16300,CollgCr,1Fam,Single Story,5,4,1977,1977,399,GasA,Y,907,0,907,3,TA,5,Attchd,1,308,0,0,0,0,1,2007,2,N,477,1384,179.94
2522,Edwards,Twnhs,Two Story,7,5,2004,2004,970,GasA,Y,970,739,1709,3,Gd,7,Detchd,2,380,0,40,0,0,5,2006,2,N,0,1709,183.48
6155,BrkSide,1Fam,Two Story,6,8,1920,1999,611,GasA,Y,751,611,1362,3,TA,6,Detchd,2,502,0,0,84,0,4,2008,2,Y,0,1362,164.06
11040,IDOTRR,1Fam,Finished 1 1/2 Story,4,6,1920,1950,0,GasA,Y,897,439,1336,3,TA,7,CarPort,1,570,0,47,120,0,9,2006,2,Y,637,1973,183.48
6563,StoneBr,1Fam,Single Story,8,5,1985,1985,594,GasA,Y,1742,0,1742,2,Gd,5,Attchd,2,564,114,28,234,0,12,2006,3,N,1148,2890,183.48
8773,Gilbert,1Fam,Two Story,6,5,1997,1997,916,GasA,Y,916,684,1600,3,TA,7,Attchd,2,460,100,38,0,0,8,2007,3,N,0,1600,179.94
10184,NAmes,1Fam,Split Level Style,6,5,1963,1963,503,GasA,Y,1146,0,1146,3,TA,6,Attchd,1,294,345,75,0,0,6,2006,2,N,580,1726,183.48
12774,NAmes,1Fam,Single Story,5,5,1953,1953,232,GasW,N,950,0,950,2,TA,5,Detchd,2,400,0,32,0,0,7,2008,1,N,752,1702,164.06
15600,Crawfor,Duplex,Two Story,5,6,1950,1991,657,GasA,Y,1102,1075,2177,5,TA,11,Detchd,2,484,0,0,0,0,3,2010,3,Y,375,2552,144.67
9000,NWAmes,1Fam,Single Story,6,5,1969,1969,261,GasA,Y,1216,0,1216,3,TA,5,Attchd,1,336,0,0,0,0,8,2009,2,N,955,2171,148.55
9760,NAmes,1Fam,Two Story,6,6,1964,1964,0,GasA,Y,798,813,1611,4,TA,7,Attchd,2,442,328,128,0,189,6,2008,3,N,780,2391,164.06
11340,OldTown,1Fam,Single Story,6,5,1923,1950,1200,GasA,Y,1200,0,1200,4,TA,7,Detchd,1,312,0,0,228,0,3,2006,1,Y,0,1200,183.48
4590,NridgHt,Twnhs,Single Story,8,5,2006,2006,1530,GasA,Y,1554,0,1554,2,Gd,6,Attchd,2,627,156,73,0,0,5,2007,2,N,24,1578,179.94
9179,CollgCr,1Fam,Two Story,7,5,1999,1999,240,GasA,Y,882,908,1790,3,Gd,7,Attchd,2,588,0,88,0,0,6,2008,4,N,633,2423,164.06
7506,OldTown,1Fam,Finished 1 1/2 Story,5,8,1925,1950,747,GasA,Y,747,412,1159,3,TA,5,Detchd,1,288,84,0,96,0,8,2008,1,Y,0,1159,164.06
14230,NridgHt,1Fam,Single Story,8,5,2007,2007,1566,GasA,Y,1600,0,1600,3,Gd,7,Attchd,3,890,0,56,0,0,7,2009,2,N,0,1600,148.55
7500,SawyerW,1Fam,Single Story,7,5,2006,2006,1087,GasA,Y,1141,0,1141,3,Gd,6,Detchd,2,484,182,0,0,0,6,2009,3,N,54,1195,148.55
12704,NridgHt,1Fam,Single Story,8,5,2007,2007,570,GasA,Y,1582,0,1582,3,Gd,7,Attchd,3,905,209,95,0,0,1,2008,3,N,1012,2594,164.06
8012,SawyerW,TwnhsE,Two Story,6,5,1980,1980,630,GasA,Y,630,636,1266,2,TA,5,Attchd,1,283,340,0,0,0,7,2007,2,N,0,1266,179.94
25419,NAmes,1Fam,Two Story,8,4,1918,1990,140,GasA,Y,1360,1360,3112,4,Gd,8,Detchd,2,795,0,16,552,0,3,2006,4,Y,1220,4332,183.48
3811,Crawfor,TwnhsE,Single Story,7,5,2004,2005,120,GasA,Y,1646,0,1646,2,Ex,5,Attchd,2,482,128,53,0,155,7,2008,4,Y,1474,3120,164.06
9600,NAmes,1Fam,Split Level Style,6,6,1955,1972,350,GasA,Y,1520,0,1520,3,TA,7,Basment,1,364,0,0,189,0,3,2010,2,Y,806,2326,144.67
9316,CollgCr,1Fam,Two Story,7,5,2005,2005,784,GasA,Y,784,812,1596,3,Gd,6,Attchd,2,610,144,45,0,0,6,2006,3,N,0,1596,183.48
6442,NridgHt,TwnhsE,Single Story,8,5,2006,2006,1346,GasA,Y,1370,0,1370,2,Gd,6,Attchd,2,484,120,49,0,0,10,2007,2,N,24,1394,179.94
3950,OldTown,1Fam,Finished 1 1/2 Story,6,8,1926,2004,350,GasA,Y,818,406,1224,3,TA,5,Detchd,1,210,0,0,116,0,2,2009,1,Y,468,1692,148.55
10570,Crawfor,1Fam,Two Story,8,8,1932,1994,556,GasA,Y,1549,1178,2727,3,Gd,10,Detchd,2,440,0,74,0,0,10,2007,3,Y,297,3024,179.94
10150,NAmes,1Fam,Single Story,5,5,1958,1958,456,GasA,Y,912,0,912,2,TA,5,Attchd,1,275,0,0,0,0,7,2007,1,N,456,1368,179.94
9825,Edwards,1Fam,Single Story,5,5,1966,1966,483,GasA,Y,1092,0,1092,3,TA,6,Attchd,1,264,259,0,0,161,4,2008,1,N,609,1701,164.06
8499,Sawyer,1Fam,Single Story,5,6,1961,1961,204,GasA,Y,864,0,864,3,TA,5,Detchd,2,732,0,312,0,0,6,2009,2,N,660,1524,148.55
12198,NAmes,1Fam,Single Story,5,6,1955,1975,424,GasA,Y,1411,0,1411,3,TA,7,Attchd,1,310,278,82,0,0,6,2007,1,Y,780,2191,179.94
10793,NWAmes,1Fam,Two Story,5,5,1969,1969,0,GasA,Y,780,840,1620,4,TA,7,Attchd,2,462,208,0,0,0,4,2007,3,N,780,2400,179.94
11650,NAmes,1Fam,Single Story,7,5,1959,1959,0,GasA,Y,1472,0,1472,2,Gd,5,Attchd,2,484,0,68,0,227,6,2006,2,N,0,1472,183.48
3230,Somerst,TwnhsE,Two Story,6,5,1999,1999,348,GasA,Y,742,729,1471,3,TA,6,Detchd,2,440,0,24,0,0,3,2009,3,N,381,1852,148.55
8013,StoneBr,TwnhsE,Single Story,8,5,1995,1996,846,GasA,Y,1734,0,1734,2,Gd,6,Attchd,2,528,52,50,0,0,9,2009,3,Y,741,2475,148.55
13143,NoRidge,1Fam,Two Story,8,5,1993,1993,0,GasA,Y,1251,1098,2349,4,Gd,9,Attchd,3,762,32,130,0,0,6,2010,4,N,1231,3580,144.67
7175,SawyerW,TwnhsE,Single Story,6,5,1990,1991,494,GasA,Y,1398,0,1398,2,Gd,5,Attchd,2,542,0,46,0,0,7,2006,3,Y,904,2302,183.48
13072,SawyerW,1Fam,Single Story,6,5,2005,2005,1141,GasA,Y,1141,0,1141,3,TA,6,Detchd,2,484,0,0,0,0,3,2006,2,N,0,1141,183.48
4109,Somerst,TwnhsE,Single Story,9,5,1999,2000,416,GasA,Y,1557,0,1557,2,Ex,5,Attchd,2,484,124,113,0,0,6,2008,3,Y,1141,2698,164.06
6240,NridgHt,TwnhsE,Single Story,8,5,2006,2006,1300,GasA,Y,1324,0,1324,2,Gd,6,Attchd,2,550,0,38,0,0,9,2007,2,N,24,1348,179.94
11358,NWAmes,1Fam,Single Story,7,7,1972,1987,778,GasA,Y,1610,0,1610,3,Gd,8,Attchd,2,515,202,0,0,256,6,2007,2,Y,346,1956,179.94
8520,IDOTRR,1Fam,Finished 1 1/2 Story,3,5,1916,1950,216,GasA,N,576,360,936,2,TA,6,0,0,0,0,0,0,0,4,2006,1,Y,0,936,183.48
10237,Gilbert,1Fam,Two Story,6,5,2005,2006,728,GasA,Y,728,728,1456,3,Gd,8,Attchd,2,390,0,24,0,0,2,2006,3,Y,0,1456,183.48
13015,CollgCr,1Fam,Single Story,5,6,1996,1996,1100,GasA,Y,1100,0,1100,3,TA,5,Attchd,2,462,0,0,0,0,6,2006,2,N,0,1100,183.48
8169,Sawyer,1Fam,Single Story,5,7,1966,1966,261,GasA,Y,912,0,912,3,Gd,6,Detchd,1,315,204,0,0,0,3,2007,2,N,651,1563,179.94
12511,NWAmes,1Fam,Two Story,7,7,1978,1978,432,GasA,Y,1420,1420,2840,4,Gd,8,Attchd,4,1314,0,16,0,208,3,2008,4,N,988,3828,164.06
9233,NoRidge,1Fam,Two Story,9,5,2000,2000,358,GasA,Y,1540,1315,2855,4,Ex,9,Attchd,3,774,247,55,0,0,3,2006,4,N,1182,4037,183.48
8530,Gilbert,1Fam,Split Level Style,7,5,1995,1996,384,GasA,Y,804,670,1474,3,TA,7,BuiltIn,2,400,120,72,0,0,5,2009,3,Y,0,1474,148.55
9750,CollgCr,1Fam,Single Story,7,5,2004,2004,1421,GasA,Y,1445,0,1445,3,Gd,6,Attchd,2,470,0,35,0,0,6,2008,2,N,24,1469,164.06
1936,MeadowV,Twnhs,Split Foyer Style,4,6,1970,1970,0,GasA,Y,630,0,630,1,TA,3,0,0,0,0,0,0,0,12,2007,2,N,630,1260,179.94
4043,NPkVill,TwnhsE,Single Story,6,5,1975,1975,186,GasA,Y,1069,0,1069,2,TA,4,Attchd,2,440,0,55,0,225,7,2006,3,N,883,1952,183.48
9839,Timber,1Fam,Two Story,6,8,1980,2006,250,GasA,Y,1375,862,2237,3,Gd,7,BuiltIn,2,440,305,24,0,0,6,2009,3,Y,462,2699,148.55
8366,SawyerW,1Fam,Two Story,6,5,2004,2004,798,GasA,Y,798,842,1640,3,Gd,6,Attchd,2,520,138,45,0,0,12,2008,3,N,0,1640,164.06
14154,NridgHt,1Fam,Two Story,7,5,2006,2006,1063,GasA,Y,1071,1101,2172,3,Gd,9,Attchd,3,947,192,62,0,0,8,2007,3,N,0,2172,179.94
8850,BrkSide,1Fam,Finished 1 1/2 Story,6,7,1920,1950,768,GasA,Y,752,624,1376,3,Gd,7,Detchd,2,576,0,54,144,0,8,2007,1,Y,0,1376,179.94
13568,CollgCr,1Fam,Single Story,5,5,1995,1995,274,GasA,Y,990,0,990,3,TA,5,Attchd,2,576,224,0,0,0,7,2006,2,N,716,1706,183.48
8760,CollgCr,1Fam,Two Story,7,5,2006,2006,927,GasA,Y,1391,571,1962,3,Gd,7,Attchd,3,868,0,90,0,0,8,2006,3,N,464,2426,183.48
7500,NAmes,1Fam,Single Story,5,7,1959,2003,466,GasA,Y,1040,0,1040,3,Gd,6,Attchd,1,286,0,0,0,0,4,2007,2,Y,574,1614,179.94
21930,Gilbert,1Fam,Two Story,5,5,2005,2005,732,GasA,Y,734,1104,1838,4,TA,7,BuiltIn,2,372,100,40,0,0,7,2006,3,N,0,1838,183.48
5122,NridgHt,Twnhs,Single Story,6,5,2005,2005,425,GasA,Y,1306,0,1306,1,Gd,5,Attchd,2,624,170,63,0,0,3,2009,3,N,881,2187,148.55
6171,SWISU,1Fam,Finished 1 1/2 Story,6,6,1925,1990,712,GasA,Y,1160,448,1608,3,Gd,7,Detchd,1,216,147,16,0,0,10,2009,3,Y,264,1872,148.55
11526,Crawfor,1Fam,Finished 2 1/2 Story,6,7,1922,1994,588,GasA,Y,1423,748,2555,3,TA,11,Detchd,2,672,431,0,0,0,7,2008,2,Y,0,2555,164.06
16157,Veenker,1Fam,Split Level Style,5,7,1978,1978,289,GasA,Y,1432,0,1432,2,Gd,5,Attchd,2,588,168,180,0,0,6,2007,3,N,1071,2503,179.94
13125,Crawfor,1Fam,Two Story,7,6,1940,1984,390,GasA,Y,960,780,1740,3,TA,6,Attchd,1,240,0,0,0,0,7,2007,2,Y,410,2150,179.94
11478,NridgHt,1Fam,Single Story,8,5,2007,2008,486,GasA,Y,1704,0,1704,3,Gd,7,Attchd,3,772,0,50,0,0,5,2010,3,Y,1218,2922,144.67
9858,Mitchel,1Fam,Single Story,5,6,1968,1968,354,GasA,Y,874,0,874,3,TA,5,Attchd,1,288,33,0,0,0,11,2009,2,N,510,1384,148.55
14694,Veenker,1Fam,Single Story,8,9,1977,2008,306,GasA,Y,1694,0,1694,2,Ex,5,Attchd,2,642,501,120,0,0,2,2009,3,Y,1388,3082,148.55
8780,Mitchel,1Fam,Single Story,5,5,1985,1985,208,GasA,Y,833,0,833,3,TA,5,0,0,0,0,0,0,0,3,2009,2,N,625,1458,148.55
16659,NridgHt,1Fam,Two Story,8,5,2007,2008,1582,GasA,Y,1582,570,2152,3,Gd,7,Detchd,2,728,0,368,0,0,6,2007,3,Y,0,2152,179.94
7321,Somerst,1Fam,Single Story,7,5,1999,2000,1339,GasA,Y,1358,0,1358,3,Gd,5,Detchd,2,625,176,174,0,0,12,2007,2,Y,0,1358,179.94
15600,Crawfor,1Fam,Two Story,5,7,1950,1963,408,GasA,Y,1278,1037,2315,4,TA,9,Attchd,1,342,0,0,0,192,7,2006,3,Y,760,3075,183.48
12883,NridgHt,1Fam,Single Story,8,5,2009,2010,1544,GasA,Y,1544,0,1544,3,Gd,7,Attchd,3,868,0,35,0,0,6,2010,2,Y,0,1544,144.67
9532,NAmes,1Fam,Single Story,4,6,1953,1953,156,GasA,Y,1647,0,1647,3,TA,6,Attchd,1,280,225,0,0,0,2,2007,2,N,949,2596,179.94
4800,OldTown,1Fam,Finished 1 1/2 Story,4,5,1900,1954,661,GasA,Y,1157,687,1844,3,TA,9,Basment,1,240,84,0,0,0,1,2010,2,Y,48,1892,144.67
3600,OldTown,1Fam,Two Story,5,7,1930,2005,371,GasA,Y,687,671,1358,3,Gd,6,Detchd,1,336,0,32,0,0,5,2007,2,Y,316,1674,179.94
6000,BrkSide,1Fam,Finished 1 1/2 Story,5,5,1924,1950,248,GasA,Y,822,320,1142,3,TA,6,Attchd,1,320,0,0,98,0,6,2009,1,Y,220,1362,148.55
9600,NAmes,1Fam,Finished 1 1/2 Story,6,8,1950,2005,736,GasA,Y,1112,556,1668,3,TA,6,Attchd,1,271,0,0,0,0,7,2009,2,Y,120,1788,148.55
9906,OldTown,1Fam,Two Story,4,4,1925,1950,686,GasA,N,810,518,1328,3,TA,8,Detchd,1,210,0,172,60,0,9,2006,1,Y,0,1328,183.48
8251,Somerst,1Fam,Single Story,7,5,2005,2006,716,GasA,Y,1506,0,1506,3,Gd,7,Attchd,2,672,192,35,0,0,4,2007,3,Y,778,2284,179.94
9600,NAmes,1Fam,Single Story,6,6,1958,1988,0,GasA,Y,1632,0,1632,3,TA,6,Attchd,1,338,289,0,0,0,4,2009,3,Y,1240,2872,148.55
10170,NAmes,1Fam,Single Story,6,6,1951,1951,216,GasA,Y,1575,0,1575,2,Gd,5,Attchd,2,400,0,0,0,0,6,2006,2,N,0,1575,183.48
10380,SawyerW,1Fam,Two Story,7,5,1986,1987,0,GasA,Y,1553,1177,2730,4,Gd,8,Attchd,2,576,201,96,0,0,8,2007,4,Y,1502,4232,179.94
7535,NAmes,1Fam,Single Story,5,7,1958,1985,522,GasA,Y,912,0,912,2,TA,5,Attchd,1,297,12,285,0,0,6,2007,2,Y,390,1302,179.94
6882,IDOTRR,1Fam,Two Story,6,7,1914,2006,684,GasA,Y,773,582,1355,3,Gd,7,0,0,0,136,0,115,0,7,2007,2,Y,0,1355,179.94
11700,NWAmes,1Fam,Two Story,6,6,1968,1968,429,GasA,Y,829,727,1556,4,TA,8,Attchd,2,441,0,0,0,0,5,2009,2,N,298,1854,148.55
2592,MeadowV,TwnhsE,Two Story,5,3,1976,1976,175,GasA,Y,536,576,1112,3,TA,4,Attchd,1,336,182,0,0,0,4,2010,2,N,361,1473,144.67
6000,IDOTRR,1Fam,Split Level Style,5,5,1967,1967,367,GasA,Y,1092,564,1656,3,TA,7,Attchd,1,288,0,180,0,100,7,2008,2,N,257,1913,164.06
3675,Edwards,TwnhsE,Split Foyer Style,6,5,2005,2006,0,GasA,Y,1072,0,1072,2,TA,5,Basment,2,525,0,28,0,0,4,2009,2,Y,547,1619,148.55
14572,Gilbert,1Fam,Single Story,7,5,2004,2004,230,GasA,Y,1530,0,1530,3,Gd,7,Attchd,3,630,144,36,0,0,11,2007,3,N,1300,2830,179.94
9000,Sawyer,1Fam,Single Story,2,2,1947,1950,0,GasA,N,660,0,660,2,Fa,5,0,0,0,0,0,100,0,6,2009,1,Y,0,660,148.55
9760,NAmes,1Fam,Single Story,6,7,1963,1984,415,GasA,Y,1395,0,1395,2,TA,7,Attchd,2,440,657,0,113,240,3,2010,2,Y,980,2375,144.67
8556,CollgCr,1Fam,Single Story,7,5,2006,2006,1240,GasA,Y,1240,0,1240,2,Gd,5,Attchd,3,826,140,93,0,0,5,2007,2,N,0,1240,179.94
3843,Crawfor,TwnhsE,Single Story,8,5,2007,2008,120,GasA,Y,1648,0,1648,2,Ex,5,Attchd,2,525,162,53,0,0,8,2008,4,Y,1476,3124,164.06
10084,CollgCr,1Fam,Single Story,7,5,2005,2006,1528,GasA,Y,1552,0,1552,3,Gd,7,Attchd,3,782,144,20,0,0,7,2006,2,Y,24,1576,183.48
10593,NoRidge,1Fam,Single Story,7,5,1996,1996,801,GasA,Y,1720,0,1720,3,Gd,7,Attchd,2,527,240,56,154,0,3,2010,3,N,919,2639,144.67
16285,CollgCr,1Fam,Single Story,7,5,2001,2002,1413,GasA,Y,1430,0,1430,3,Gd,6,Attchd,2,605,0,33,0,0,6,2009,2,Y,0,1430,148.55
8574,Crawfor,1Fam,Single Story,6,8,1916,2000,816,GasA,Y,1232,0,1232,3,Gd,6,Detchd,2,440,0,0,180,0,7,2009,1,Y,0,1232,148.55
3675,Edwards,TwnhsE,Split Level Style,5,5,2005,2005,0,GasA,Y,1072,0,1072,2,TA,5,Basment,2,525,0,28,0,0,5,2006,2,N,547,1619,183.48
1680,BrDale,Twnhs,Two Story,6,5,1971,1971,96,GasA,Y,483,504,987,2,TA,4,Detchd,1,264,0,0,0,0,7,2008,2,N,387,1374,164.06
8121,Gilbert,1Fam,Two Story,6,5,2000,2000,953,GasA,Y,953,711,1664,3,TA,7,Attchd,2,460,100,40,0,0,1,2006,3,N,0,1664,183.48
7150,NAmes,1Fam,Finished 1 1/2 Story,4,4,1955,1955,1040,GasA,Y,1040,500,1540,4,Fa,7,Detchd,1,352,0,0,0,0,8,2007,2,N,150,1690,179.94
11029,NWAmes,1Fam,Two Story,6,7,1968,1984,435,GasA,Y,1512,1142,2654,4,Gd,9,Attchd,2,619,0,65,0,222,6,2006,4,Y,619,3273,183.48
8769,NridgHt,TwnhsE,Single Story,9,5,2008,2008,162,GasA,Y,1702,0,1702,1,Ex,7,Attchd,3,1052,0,72,0,224,10,2008,3,N,1540,3242,164.06
3182,Blmngtn,TwnhsE,Single Story,8,5,2004,2005,1232,GasA,Y,1269,0,1269,2,Gd,6,Attchd,2,430,146,20,0,144,4,2010,2,Y,24,1293,144.67
8750,CollgCr,1Fam,Two Story,6,5,1998,1998,299,GasA,Y,804,878,1682,3,Gd,7,Attchd,2,523,0,77,0,0,6,2010,3,N,505,2187,144.67
29959,NoRidge,1Fam,Two Story,7,6,1994,1994,378,GasA,Y,979,871,1850,3,Gd,7,BuiltIn,2,467,168,98,0,0,1,2009,3,N,595,2445,148.55
5520,OldTown,1Fam,Finished 2 1/2 Story,6,6,1912,1950,755,GasA,Y,929,929,2229,5,TA,8,0,0,0,0,198,30,0,7,2009,1,Y,0,2229,148.55
11700,NWAmes,1Fam,Single Story,6,5,1968,1968,385,GasA,Y,1295,0,1295,3,TA,6,Attchd,2,528,0,194,0,200,4,2007,3,N,910,2205,179.94
10152,NAmes,1Fam,Single Story,5,5,1956,1956,462,GasA,Y,1048,0,1048,3,TA,6,Attchd,1,286,0,20,0,192,6,2007,2,N,586,1634,179.94
8892,NAmes,1Fam,Single Story,5,5,1960,1960,1065,GasA,Y,1065,0,1065,3,TA,6,Detchd,2,461,74,0,0,0,7,2007,2,N,0,1065,179.94
9525,CollgCr,1Fam,Single Story,5,6,1995,2006,1099,GasA,Y,1099,0,1099,3,Gd,6,Attchd,1,352,278,0,0,0,6,2008,2,Y,0,1099,164.06
10441,Mitchel,1Fam,Split Foyer Style,5,5,1992,1992,575,GasA,Y,970,0,970,3,TA,6,0,0,0,80,32,0,0,7,2006,2,N,337,1307,183.48
13418,NridgHt,1Fam,Two Story,8,5,2004,2005,1117,GasA,Y,1132,1320,2452,4,Gd,9,BuiltIn,3,691,113,32,0,0,9,2006,4,Y,0,2452,183.48
4388,OldTown,1Fam,Unfinished 1 1/2 Story,5,7,1930,1950,556,GasA,Y,840,0,840,3,TA,5,0,0,0,0,0,0,0,5,2007,1,Y,116,956,179.94
17542,Veenker,1Fam,Two Story,7,7,1974,2003,36,GasA,Y,1516,651,2167,3,Gd,9,Attchd,2,518,220,47,0,0,10,2007,4,Y,1156,3323,179.94
6792,NridgHt,TwnhsE,Single Story,7,5,2005,2006,1368,GasA,Y,1368,0,1368,2,Gd,6,Attchd,2,474,132,35,0,0,3,2006,2,Y,0,1368,183.48
13651,NAmes,1Fam,Single Story,7,6,1973,1973,343,GasA,Y,2223,0,2223,3,TA,8,Attchd,2,516,300,0,0,0,2,2007,3,N,1880,4103,179.94
